"","Track","Category","Level","Album","id","Anger","Fear","Happy","Sad","Tender","Gender","Age","Musicianship","Emotion","Tension","Energy","Valence"
"245",45,"Tender","Moderate","Oliver Twist",5,1,1,2,2,6,"Male",24,2,"Discrete",NA,NA,NA
"246",46,"Tender","High","Batman",5,1,2,2,4,5,"Male",24,2,"Discrete",NA,NA,NA
"247",47,"Tender","High","Oliver Twist",5,1,1,4,2,5,"Male",24,2,"Discrete",NA,NA,NA
"248",48,"Tender","High","Dracula",5,1,1,1,1,4,"Male",24,2,"Discrete",NA,NA,NA
"249",49,"Tender","High","Juha",5,1,1,3,5,7,"Male",24,2,"Discrete",NA,NA,NA
"250",50,"Tender","High","Oliver Twist",5,1,1,1,5,3,"Male",24,2,"Discrete",NA,NA,NA
"251",1,"Anger","Moderate","Lethal weapon 3",6,7,3,4,2,1,"Female",32,2,"Discrete",NA,NA,NA
"252",2,"Anger","Moderate","The Rainmaker",6,9,1,1,1,1,"Female",32,2,"Discrete",NA,NA,NA
"253",3,"Anger","Moderate","The Alien Trilogy",6,7,3,1,1,1,"Female",32,2,"Discrete",NA,NA,NA
"254",4,"Anger","Moderate","Cape Fear",6,9,3,1,2,1,"Female",32,2,"Discrete",NA,NA,NA
"255",5,"Anger","Moderate","The Fifth Element",6,8,5,1,3,1,"Female",32,2,"Discrete",NA,NA,NA
"256",6,"Anger","High","Crouching Tiger ",6,2,3,6,1,1,"Female",32,2,"Discrete",NA,NA,NA
"257",7,"Anger","High","Batman Returns",6,8,1,1,4,1,"Female",32,2,"Discrete",NA,NA,NA
"258",8,"Anger","High","Man of Galilee CD1",6,8,8,1,6,1,"Female",32,2,"Discrete",NA,NA,NA
"259",9,"Anger","High","The Untouchables",6,4,8,1,6,1,"Female",32,2,"Discrete",NA,NA,NA
"260",10,"Anger","High","Oliver Twist",6,9,4,1,6,1,"Female",32,2,"Discrete",NA,NA,NA
"261",11,"Fear","Moderate","Batman Returns",6,6,9,1,1,1,"Female",32,2,"Discrete",NA,NA,NA
"262",12,"Fear","Moderate","JFK",6,8,9,1,5,1,"Female",32,2,"Discrete",NA,NA,NA
"263",13,"Fear","Moderate","JFK",6,4,9,1,1,1,"Female",32,2,"Discrete",NA,NA,NA
"264",14,"Fear","Moderate","The Alien Trilogy",6,9,9,1,1,1,"Female",32,2,"Discrete",NA,NA,NA
"265",15,"Fear","Moderate","Hannibal",6,8,1,1,1,1,"Female",32,2,"Discrete",NA,NA,NA
"266",16,"Fear","High","Running Scared",6,6,5,5,3,1,"Female",32,2,"Discrete",NA,NA,NA
"267",17,"Fear","High","The Untouchables",6,1,6,1,1,1,"Female",32,2,"Discrete",NA,NA,NA
"268",18,"Fear","High","The Fifth Element",6,3,8,1,4,1,"Female",32,2,"Discrete",NA,NA,NA
"269",19,"Fear","High","Lethal weapon 3",6,2,6,2,4,1,"Female",32,2,"Discrete",NA,NA,NA
"270",20,"Fear","High","Man of Galilee CD1",6,5,1,4,1,1,"Female",32,2,"Discrete",NA,NA,NA
"271",21,"Happy","Moderate","The Rainmaker",6,1,1,9,1,2,"Female",32,2,"Discrete",NA,NA,NA
"272",22,"Happy","Moderate","Batman",6,2,3,9,1,1,"Female",32,2,"Discrete",NA,NA,NA
"273",23,"Happy","Moderate","Shallow Grave",6,1,1,9,1,1,"Female",32,2,"Discrete",NA,NA,NA
"274",24,"Happy","Moderate","Man of Galilee CD1",6,1,1,9,1,1,"Female",32,2,"Discrete",NA,NA,NA
"275",25,"Happy","Moderate","Oliver Twist",6,1,1,9,1,1,"Female",32,2,"Discrete",NA,NA,NA
"276",26,"Happy","High","The Omen",6,2,4,8,3,1,"Female",32,2,"Discrete",NA,NA,NA
"277",27,"Happy","High","Oliver Twist",6,1,1,9,2,3,"Female",32,2,"Discrete",NA,NA,NA
"278",28,"Happy","High","Grizzly Man",6,1,2,5,3,7,"Female",32,2,"Discrete",NA,NA,NA
"279",29,"Happy","High","The Portait of a Lady",6,1,1,4,6,6,"Female",32,2,"Discrete",NA,NA,NA
"280",30,"Happy","High","Nostradamus",6,1,3,3,8,7,"Female",32,2,"Discrete",NA,NA,NA
"281",31,"Sad","Moderate","The English Patient",6,1,4,1,8,7,"Female",32,2,"Discrete",NA,NA,NA
"282",32,"Sad","Moderate","Running Scared",6,1,9,1,4,1,"Female",32,2,"Discrete",NA,NA,NA
"283",33,"Sad","Moderate","The Portait of a Lady",6,1,1,1,7,6,"Female",32,2,"Discrete",NA,NA,NA
"284",34,"Sad","Moderate","Big Fish",6,1,1,1,9,8,"Female",32,2,"Discrete",NA,NA,NA
"285",35,"Sad","Moderate","Man of Galilee CD1",6,1,1,6,4,3,"Female",32,2,"Discrete",NA,NA,NA
"286",36,"Sad","High","Angel Heart",6,1,3,1,7,1,"Female",32,2,"Discrete",NA,NA,NA
"287",37,"Sad","High","Batman",6,4,9,3,9,6,"Female",32,2,"Discrete",NA,NA,NA
"288",38,"Sad","High","Dracula",6,1,1,1,6,4,"Female",32,2,"Discrete",NA,NA,NA
"289",39,"Sad","High","Shakespeare In Love",6,1,1,1,8,7,"Female",32,2,"Discrete",NA,NA,NA
"290",40,"Sad","High","The English Patient",6,1,3,5,6,8,"Female",32,2,"Discrete",NA,NA,NA
"291",41,"Tender","Moderate","Shine",6,1,1,8,2,9,"Female",32,2,"Discrete",NA,NA,NA
"292",42,"Tender","Moderate","Pride & Prejudice",6,1,1,3,6,8,"Female",32,2,"Discrete",NA,NA,NA
"293",43,"Tender","Moderate","Dances with Wolves",6,2,1,4,1,8,"Female",32,2,"Discrete",NA,NA,NA
"294",44,"Tender","Moderate","Pride & Prejudice",6,1,1,2,4,7,"Female",32,2,"Discrete",NA,NA,NA
"295",45,"Tender","Moderate","Oliver Twist",6,1,1,1,8,2,"Female",32,2,"Discrete",NA,NA,NA
"296",46,"Tender","High","Batman",6,1,2,2,8,3,"Female",32,2,"Discrete",NA,NA,NA
"297",47,"Tender","High","Oliver Twist",6,2,4,5,8,7,"Female",32,2,"Discrete",NA,NA,NA
"298",48,"Tender","High","Dracula",6,3,7,1,7,4,"Female",32,2,"Discrete",NA,NA,NA
"299",49,"Tender","High","Juha",6,1,2,6,8,6,"Female",32,2,"Discrete",NA,NA,NA
"300",50,"Tender","High","Oliver Twist",6,1,2,3,9,8,"Female",32,2,"Discrete",NA,NA,NA
"301",1,"Anger","Moderate","Lethal weapon 3",7,8,4,1,1,1,"Female",22,2,"Discrete",NA,NA,NA
"302",2,"Anger","Moderate","The Rainmaker",7,8,1,1,1,1,"Female",22,2,"Discrete",NA,NA,NA
"303",3,"Anger","Moderate","The Alien Trilogy",7,6,8,1,1,1,"Female",22,2,"Discrete",NA,NA,NA
"304",4,"Anger","Moderate","Cape Fear",7,1,5,1,1,1,"Female",22,2,"Discrete",NA,NA,NA
"305",5,"Anger","Moderate","The Fifth Element",7,4,3,1,1,1,"Female",22,2,"Discrete",NA,NA,NA
"306",6,"Anger","High","Crouching Tiger ",7,1,7,1,1,1,"Female",22,2,"Discrete",NA,NA,NA
"307",7,"Anger","High","Batman Returns",7,8,1,1,1,1,"Female",22,2,"Discrete",NA,NA,NA
"308",8,"Anger","High","Man of Galilee CD1",7,6,7,1,3,1,"Female",22,2,"Discrete",NA,NA,NA
"309",9,"Anger","High","The Untouchables",7,1,7,1,1,1,"Female",22,2,"Discrete",NA,NA,NA
"310",10,"Anger","High","Oliver Twist",7,3,1,1,1,1,"Female",22,2,"Discrete",NA,NA,NA
"311",11,"Fear","Moderate","Batman Returns",7,4,7,1,2,3,"Female",22,2,"Discrete",NA,NA,NA
"312",12,"Fear","Moderate","JFK",7,1,7,1,1,1,"Female",22,2,"Discrete",NA,NA,NA
"313",13,"Fear","Moderate","JFK",7,1,7,1,1,1,"Female",22,2,"Discrete",NA,NA,NA
"314",14,"Fear","Moderate","The Alien Trilogy",7,1,9,1,1,1,"Female",22,2,"Discrete",NA,NA,NA
"315",15,"Fear","Moderate","Hannibal",7,1,9,1,1,1,"Female",22,2,"Discrete",NA,NA,NA
"316",16,"Fear","High","Running Scared",7,1,8,1,1,1,"Female",22,2,"Discrete",NA,NA,NA
"317",17,"Fear","High","The Untouchables",7,1,8,1,1,1,"Female",22,2,"Discrete",NA,NA,NA
"318",18,"Fear","High","The Fifth Element",7,7,3,1,1,1,"Female",22,2,"Discrete",NA,NA,NA
"319",19,"Fear","High","Lethal weapon 3",7,1,1,1,6,1,"Female",22,2,"Discrete",NA,NA,NA
"320",20,"Fear","High","Man of Galilee CD1",7,6,3,1,1,1,"Female",22,2,"Discrete",NA,NA,NA
"321",21,"Happy","Moderate","The Rainmaker",7,1,1,4,1,5,"Female",22,2,"Discrete",NA,NA,NA
"322",22,"Happy","Moderate","Batman",7,1,1,3,1,1,"Female",22,2,"Discrete",NA,NA,NA
"323",23,"Happy","Moderate","Shallow Grave",7,1,1,9,1,1,"Female",22,2,"Discrete",NA,NA,NA
"324",24,"Happy","Moderate","Man of Galilee CD1",7,1,1,8,1,1,"Female",22,2,"Discrete",NA,NA,NA
"325",25,"Happy","Moderate","Oliver Twist",7,1,1,8,1,1,"Female",22,2,"Discrete",NA,NA,NA
"326",26,"Happy","High","The Omen",7,1,1,7,1,4,"Female",22,2,"Discrete",NA,NA,NA
"327",27,"Happy","High","Oliver Twist",7,1,1,6,1,3,"Female",22,2,"Discrete",NA,NA,NA
"328",28,"Happy","High","Grizzly Man",7,1,1,1,1,6,"Female",22,2,"Discrete",NA,NA,NA
"329",29,"Happy","High","The Portait of a Lady",7,1,1,4,5,7,"Female",22,2,"Discrete",NA,NA,NA
"330",30,"Happy","High","Nostradamus",7,1,1,1,1,5,"Female",22,2,"Discrete",NA,NA,NA
"331",31,"Sad","Moderate","The English Patient",7,1,1,1,1,1,"Female",22,2,"Discrete",NA,NA,NA
"332",32,"Sad","Moderate","Running Scared",7,1,1,1,5,1,"Female",22,2,"Discrete",NA,NA,NA
"333",33,"Sad","Moderate","The Portait of a Lady",7,1,1,1,9,1,"Female",22,2,"Discrete",NA,NA,NA
"334",34,"Sad","Moderate","Big Fish",7,1,1,1,7,5,"Female",22,2,"Discrete",NA,NA,NA
"335",35,"Sad","Moderate","Man of Galilee CD1",7,7,1,1,6,1,"Female",22,2,"Discrete",NA,NA,NA
"336",36,"Sad","High","Angel Heart",7,1,1,1,8,1,"Female",22,2,"Discrete",NA,NA,NA
"337",37,"Sad","High","Batman",7,1,6,1,3,1,"Female",22,2,"Discrete",NA,NA,NA
"338",38,"Sad","High","Dracula",7,1,3,1,1,1,"Female",22,2,"Discrete",NA,NA,NA
"339",39,"Sad","High","Shakespeare In Love",7,1,1,1,1,6,"Female",22,2,"Discrete",NA,NA,NA
"340",40,"Sad","High","The English Patient",7,1,1,1,9,1,"Female",22,2,"Discrete",NA,NA,NA
"341",41,"Tender","Moderate","Shine",7,1,1,1,1,8,"Female",22,2,"Discrete",NA,NA,NA
"342",42,"Tender","Moderate","Pride & Prejudice",7,1,1,1,3,7,"Female",22,2,"Discrete",NA,NA,NA
"343",43,"Tender","Moderate","Dances with Wolves",7,1,1,6,1,8,"Female",22,2,"Discrete",NA,NA,NA
"344",44,"Tender","Moderate","Pride & Prejudice",7,1,1,1,1,7,"Female",22,2,"Discrete",NA,NA,NA
"345",45,"Tender","Moderate","Oliver Twist",7,1,1,1,3,7,"Female",22,2,"Discrete",NA,NA,NA
"346",46,"Tender","High","Batman",7,1,1,4,1,7,"Female",22,2,"Discrete",NA,NA,NA
"347",47,"Tender","High","Oliver Twist",7,1,1,1,2,4,"Female",22,2,"Discrete",NA,NA,NA
"348",48,"Tender","High","Dracula",7,1,1,1,4,8,"Female",22,2,"Discrete",NA,NA,NA
"349",49,"Tender","High","Juha",7,1,1,1,3,6,"Female",22,2,"Discrete",NA,NA,NA
"350",50,"Tender","High","Oliver Twist",7,1,1,1,7,1,"Female",22,2,"Discrete",NA,NA,NA
"351",1,"Anger","Moderate","Lethal weapon 3",8,4,8,2,2,1,"Female",19,1,"Discrete",NA,NA,NA
"352",2,"Anger","Moderate","The Rainmaker",8,7,4,1,2,1,"Female",19,1,"Discrete",NA,NA,NA
"353",3,"Anger","Moderate","The Alien Trilogy",8,5,5,2,4,1,"Female",19,1,"Discrete",NA,NA,NA
"354",4,"Anger","Moderate","Cape Fear",8,8,8,2,3,1,"Female",19,1,"Discrete",NA,NA,NA
"355",5,"Anger","Moderate","The Fifth Element",8,7,6,1,6,1,"Female",19,1,"Discrete",NA,NA,NA
"356",6,"Anger","High","Crouching Tiger ",8,2,4,3,6,1,"Female",19,1,"Discrete",NA,NA,NA
"357",7,"Anger","High","Batman Returns",8,3,6,4,5,3,"Female",19,1,"Discrete",NA,NA,NA
"358",8,"Anger","High","Man of Galilee CD1",8,4,8,1,8,2,"Female",19,1,"Discrete",NA,NA,NA
"359",9,"Anger","High","The Untouchables",8,3,6,3,2,1,"Female",19,1,"Discrete",NA,NA,NA
"360",10,"Anger","High","Oliver Twist",8,3,8,1,3,1,"Female",19,1,"Discrete",NA,NA,NA
"361",11,"Fear","Moderate","Batman Returns",8,2,9,1,2,1,"Female",19,1,"Discrete",NA,NA,NA
"362",12,"Fear","Moderate","JFK",8,1,8,1,3,1,"Female",19,1,"Discrete",NA,NA,NA
"363",13,"Fear","Moderate","JFK",8,2,4,3,1,1,"Female",19,1,"Discrete",NA,NA,NA
"364",14,"Fear","Moderate","The Alien Trilogy",8,4,7,1,3,1,"Female",19,1,"Discrete",NA,NA,NA
"365",15,"Fear","Moderate","Hannibal",8,2,8,1,3,1,"Female",19,1,"Discrete",NA,NA,NA
"366",16,"Fear","High","Running Scared",8,2,7,1,2,1,"Female",19,1,"Discrete",NA,NA,NA
"367",17,"Fear","High","The Untouchables",8,6,8,1,3,1,"Female",19,1,"Discrete",NA,NA,NA
"368",18,"Fear","High","The Fifth Element",8,2,4,4,3,1,"Female",19,1,"Discrete",NA,NA,NA
"369",19,"Fear","High","Lethal weapon 3",8,2,4,1,6,3,"Female",19,1,"Discrete",NA,NA,NA
"370",20,"Fear","High","Man of Galilee CD1",8,2,7,4,2,1,"Female",19,1,"Discrete",NA,NA,NA
"371",21,"Happy","Moderate","The Rainmaker",8,1,1,8,2,3,"Female",19,1,"Discrete",NA,NA,NA
"372",22,"Happy","Moderate","Batman",8,2,2,9,3,1,"Female",19,1,"Discrete",NA,NA,NA
"373",23,"Happy","Moderate","Shallow Grave",8,1,1,9,1,2,"Female",19,1,"Discrete",NA,NA,NA
"374",24,"Happy","Moderate","Man of Galilee CD1",8,1,1,8,1,1,"Female",19,1,"Discrete",NA,NA,NA
"375",25,"Happy","Moderate","Oliver Twist",8,1,1,6,2,6,"Female",19,1,"Discrete",NA,NA,NA
"376",26,"Happy","High","The Omen",8,1,1,6,2,4,"Female",19,1,"Discrete",NA,NA,NA
"377",27,"Happy","High","Oliver Twist",8,1,1,6,2,3,"Female",19,1,"Discrete",NA,NA,NA
"378",28,"Happy","High","Grizzly Man",8,1,1,2,6,6,"Female",19,1,"Discrete",NA,NA,NA
"379",29,"Happy","High","The Portait of a Lady",8,1,2,3,3,5,"Female",19,1,"Discrete",NA,NA,NA
"380",30,"Happy","High","Nostradamus",8,1,2,3,4,4,"Female",19,1,"Discrete",NA,NA,NA
"381",31,"Sad","Moderate","The English Patient",8,1,4,1,8,4,"Female",19,1,"Discrete",NA,NA,NA
"382",32,"Sad","Moderate","Running Scared",8,1,5,1,9,3,"Female",19,1,"Discrete",NA,NA,NA
"383",33,"Sad","Moderate","The Portait of a Lady",8,1,3,3,8,6,"Female",19,1,"Discrete",NA,NA,NA
"384",34,"Sad","Moderate","Big Fish",8,1,2,1,8,4,"Female",19,1,"Discrete",NA,NA,NA
"385",35,"Sad","Moderate","Man of Galilee CD1",8,1,3,1,9,3,"Female",19,1,"Discrete",NA,NA,NA
"386",36,"Sad","High","Angel Heart",8,4,5,1,5,3,"Female",19,1,"Discrete",NA,NA,NA
"387",37,"Sad","High","Batman",8,1,6,1,3,2,"Female",19,1,"Discrete",NA,NA,NA
"388",38,"Sad","High","Dracula",8,2,4,1,4,4,"Female",19,1,"Discrete",NA,NA,NA
"389",39,"Sad","High","Shakespeare In Love",8,2,2,2,7,7,"Female",19,1,"Discrete",NA,NA,NA
"390",40,"Sad","High","The English Patient",8,1,4,2,8,4,"Female",19,1,"Discrete",NA,NA,NA
"391",41,"Tender","Moderate","Shine",8,1,1,9,7,7,"Female",19,1,"Discrete",NA,NA,NA
"392",42,"Tender","Moderate","Pride & Prejudice",8,1,1,5,4,3,"Female",19,1,"Discrete",NA,NA,NA
"393",43,"Tender","Moderate","Dances with Wolves",8,1,1,8,3,5,"Female",19,1,"Discrete",NA,NA,NA
"394",44,"Tender","Moderate","Pride & Prejudice",8,1,1,4,3,5,"Female",19,1,"Discrete",NA,NA,NA
"395",45,"Tender","Moderate","Oliver Twist",8,1,2,1,3,4,"Female",19,1,"Discrete",NA,NA,NA
"396",46,"Tender","High","Batman",8,1,2,2,4,5,"Female",19,1,"Discrete",NA,NA,NA
"397",47,"Tender","High","Oliver Twist",8,1,2,1,9,8,"Female",19,1,"Discrete",NA,NA,NA
"398",48,"Tender","High","Dracula",8,1,4,1,4,3,"Female",19,1,"Discrete",NA,NA,NA
"399",49,"Tender","High","Juha",8,1,1,7,3,6,"Female",19,1,"Discrete",NA,NA,NA
"400",50,"Tender","High","Oliver Twist",8,1,2,2,7,7,"Female",19,1,"Discrete",NA,NA,NA
"401",1,"Anger","Moderate","Lethal weapon 3",9,8,3,1,1,1,"Female",23,1,"Discrete",NA,NA,NA
"402",2,"Anger","Moderate","The Rainmaker",9,5,7,1,1,1,"Female",23,1,"Discrete",NA,NA,NA
"403",3,"Anger","Moderate","The Alien Trilogy",9,6,4,1,1,1,"Female",23,1,"Discrete",NA,NA,NA
"404",4,"Anger","Moderate","Cape Fear",9,7,1,1,1,1,"Female",23,1,"Discrete",NA,NA,NA
"405",5,"Anger","Moderate","The Fifth Element",9,8,4,1,3,1,"Female",23,1,"Discrete",NA,NA,NA
"406",6,"Anger","High","Crouching Tiger ",9,1,3,2,1,1,"Female",23,1,"Discrete",NA,NA,NA
"407",7,"Anger","High","Batman Returns",9,4,3,1,1,1,"Female",23,1,"Discrete",NA,NA,NA
"408",8,"Anger","High","Man of Galilee CD1",9,3,4,1,3,1,"Female",23,1,"Discrete",NA,NA,NA
"409",9,"Anger","High","The Untouchables",9,6,1,2,1,1,"Female",23,1,"Discrete",NA,NA,NA
"410",10,"Anger","High","Oliver Twist",9,7,5,1,1,1,"Female",23,1,"Discrete",NA,NA,NA
"411",11,"Fear","Moderate","Batman Returns",9,3,5,2,1,1,"Female",23,1,"Discrete",NA,NA,NA
"412",12,"Fear","Moderate","JFK",9,3,4,3,1,1,"Female",23,1,"Discrete",NA,NA,NA
"413",13,"Fear","Moderate","JFK",9,3,5,1,1,1,"Female",23,1,"Discrete",NA,NA,NA
"414",14,"Fear","Moderate","The Alien Trilogy",9,1,8,2,1,1,"Female",23,1,"Discrete",NA,NA,NA
"415",15,"Fear","Moderate","Hannibal",9,1,9,1,2,1,"Female",23,1,"Discrete",NA,NA,NA
"416",16,"Fear","High","Running Scared",9,1,7,2,1,1,"Female",23,1,"Discrete",NA,NA,NA
"417",17,"Fear","High","The Untouchables",9,1,6,1,3,1,"Female",23,1,"Discrete",NA,NA,NA
"418",18,"Fear","High","The Fifth Element",9,8,8,2,1,1,"Female",23,1,"Discrete",NA,NA,NA
"419",19,"Fear","High","Lethal weapon 3",9,2,1,1,3,1,"Female",23,1,"Discrete",NA,NA,NA
"420",20,"Fear","High","Man of Galilee CD1",9,2,1,1,1,1,"Female",23,1,"Discrete",NA,NA,NA
"421",21,"Happy","Moderate","The Rainmaker",9,1,1,7,1,2,"Female",23,1,"Discrete",NA,NA,NA
"422",22,"Happy","Moderate","Batman",9,4,1,7,1,2,"Female",23,1,"Discrete",NA,NA,NA
"423",23,"Happy","Moderate","Shallow Grave",9,1,1,7,1,1,"Female",23,1,"Discrete",NA,NA,NA
"424",24,"Happy","Moderate","Man of Galilee CD1",9,1,1,7,1,1,"Female",23,1,"Discrete",NA,NA,NA
"425",25,"Happy","Moderate","Oliver Twist",9,1,1,6,2,1,"Female",23,1,"Discrete",NA,NA,NA
"426",26,"Happy","High","The Omen",9,1,1,7,6,3,"Female",23,1,"Discrete",NA,NA,NA
"427",27,"Happy","High","Oliver Twist",9,2,1,6,3,2,"Female",23,1,"Discrete",NA,NA,NA
"428",28,"Happy","High","Grizzly Man",9,1,1,4,3,5,"Female",23,1,"Discrete",NA,NA,NA
"429",29,"Happy","High","The Portait of a Lady",9,1,1,3,1,2,"Female",23,1,"Discrete",NA,NA,NA
"430",30,"Happy","High","Nostradamus",9,1,1,7,2,3,"Female",23,1,"Discrete",NA,NA,NA
"431",31,"Sad","Moderate","The English Patient",9,1,4,1,8,6,"Female",23,1,"Discrete",NA,NA,NA
"432",32,"Sad","Moderate","Running Scared",9,5,6,1,1,1,"Female",23,1,"Discrete",NA,NA,NA
"433",33,"Sad","Moderate","The Portait of a Lady",9,1,1,1,7,2,"Female",23,1,"Discrete",NA,NA,NA
"434",34,"Sad","Moderate","Big Fish",9,1,1,1,7,2,"Female",23,1,"Discrete",NA,NA,NA
"435",35,"Sad","Moderate","Man of Galilee CD1",9,4,2,1,8,3,"Female",23,1,"Discrete",NA,NA,NA
"436",36,"Sad","High","Angel Heart",9,1,1,1,4,1,"Female",23,1,"Discrete",NA,NA,NA
"437",37,"Sad","High","Batman",9,2,1,1,5,2,"Female",23,1,"Discrete",NA,NA,NA
"438",38,"Sad","High","Dracula",9,1,8,1,3,1,"Female",23,1,"Discrete",NA,NA,NA
"439",39,"Sad","High","Shakespeare In Love",9,1,1,1,2,5,"Female",23,1,"Discrete",NA,NA,NA
"440",40,"Sad","High","The English Patient",9,1,1,7,7,8,"Female",23,1,"Discrete",NA,NA,NA
"441",41,"Tender","Moderate","Shine",9,1,1,2,2,9,"Female",23,1,"Discrete",NA,NA,NA
"442",42,"Tender","Moderate","Pride & Prejudice",9,1,1,6,5,8,"Female",23,1,"Discrete",NA,NA,NA
"443",43,"Tender","Moderate","Dances with Wolves",9,1,1,2,2,7,"Female",23,1,"Discrete",NA,NA,NA
"444",44,"Tender","Moderate","Pride & Prejudice",9,1,1,3,3,8,"Female",23,1,"Discrete",NA,NA,NA
"445",45,"Tender","Moderate","Oliver Twist",9,1,1,1,5,2,"Female",23,1,"Discrete",NA,NA,NA
"446",46,"Tender","High","Batman",9,1,1,1,4,5,"Female",23,1,"Discrete",NA,NA,NA
"447",47,"Tender","High","Oliver Twist",9,1,1,4,5,6,"Female",23,1,"Discrete",NA,NA,NA
"448",48,"Tender","High","Dracula",9,1,1,4,3,7,"Female",23,1,"Discrete",NA,NA,NA
"449",49,"Tender","High","Juha",9,1,1,1,2,2,"Female",23,1,"Discrete",NA,NA,NA
"450",50,"Tender","High","Oliver Twist",9,1,7,1,6,1,"Female",23,1,"Discrete",NA,NA,NA
"451",1,"Anger","Moderate","Lethal weapon 3",10,6,6,1,1,1,"Female",24,2,"Discrete",NA,NA,NA
"452",2,"Anger","Moderate","The Rainmaker",10,5,9,1,2,1,"Female",24,2,"Discrete",NA,NA,NA
"453",3,"Anger","Moderate","The Alien Trilogy",10,5,7,1,1,1,"Female",24,2,"Discrete",NA,NA,NA
"454",4,"Anger","Moderate","Cape Fear",10,2,5,1,1,1,"Female",24,2,"Discrete",NA,NA,NA
"455",5,"Anger","Moderate","The Fifth Element",10,6,2,1,1,1,"Female",24,2,"Discrete",NA,NA,NA
"456",6,"Anger","High","Crouching Tiger ",10,5,1,1,1,1,"Female",24,2,"Discrete",NA,NA,NA
"457",7,"Anger","High","Batman Returns",10,7,1,3,1,1,"Female",24,2,"Discrete",NA,NA,NA
"458",8,"Anger","High","Man of Galilee CD1",10,5,3,1,2,1,"Female",24,2,"Discrete",NA,NA,NA
"459",9,"Anger","High","The Untouchables",10,4,1,4,1,1,"Female",24,2,"Discrete",NA,NA,NA
"460",10,"Anger","High","Oliver Twist",10,5,4,1,1,1,"Female",24,2,"Discrete",NA,NA,NA
"461",11,"Fear","Moderate","Batman Returns",10,1,9,1,1,1,"Female",24,2,"Discrete",NA,NA,NA
"462",12,"Fear","Moderate","JFK",10,5,6,1,1,1,"Female",24,2,"Discrete",NA,NA,NA
"463",13,"Fear","Moderate","JFK",10,1,9,1,1,1,"Female",24,2,"Discrete",NA,NA,NA
"464",14,"Fear","Moderate","The Alien Trilogy",10,1,7,1,1,1,"Female",24,2,"Discrete",NA,NA,NA
"465",15,"Fear","Moderate","Hannibal",10,2,2,1,1,1,"Female",24,2,"Discrete",NA,NA,NA
"466",16,"Fear","High","Running Scared",10,1,7,1,1,1,"Female",24,2,"Discrete",NA,NA,NA
"467",17,"Fear","High","The Untouchables",10,1,9,1,1,1,"Female",24,2,"Discrete",NA,NA,NA
"468",18,"Fear","High","The Fifth Element",10,8,1,1,1,1,"Female",24,2,"Discrete",NA,NA,NA
"469",19,"Fear","High","Lethal weapon 3",10,1,1,6,1,6,"Female",24,2,"Discrete",NA,NA,NA
"470",20,"Fear","High","Man of Galilee CD1",10,7,4,1,1,1,"Female",24,2,"Discrete",NA,NA,NA
"471",21,"Happy","Moderate","The Rainmaker",10,1,1,5,1,1,"Female",24,2,"Discrete",NA,NA,NA
"472",22,"Happy","Moderate","Batman",10,1,1,9,1,1,"Female",24,2,"Discrete",NA,NA,NA
"473",23,"Happy","Moderate","Shallow Grave",10,1,1,9,1,1,"Female",24,2,"Discrete",NA,NA,NA
"474",24,"Happy","Moderate","Man of Galilee CD1",10,1,1,9,1,1,"Female",24,2,"Discrete",NA,NA,NA
"475",25,"Happy","Moderate","Oliver Twist",10,1,1,9,1,4,"Female",24,2,"Discrete",NA,NA,NA
"476",26,"Happy","High","The Omen",10,1,1,1,1,6,"Female",24,2,"Discrete",NA,NA,NA
"477",27,"Happy","High","Oliver Twist",10,1,1,7,1,1,"Female",24,2,"Discrete",NA,NA,NA
"478",28,"Happy","High","Grizzly Man",10,1,1,3,3,1,"Female",24,2,"Discrete",NA,NA,NA
"479",29,"Happy","High","The Portait of a Lady",10,1,1,1,4,9,"Female",24,2,"Discrete",NA,NA,NA
"480",30,"Happy","High","Nostradamus",10,1,1,1,4,7,"Female",24,2,"Discrete",NA,NA,NA
"481",31,"Sad","Moderate","The English Patient",10,1,1,1,9,1,"Female",24,2,"Discrete",NA,NA,NA
"482",32,"Sad","Moderate","Running Scared",10,3,3,1,3,1,"Female",24,2,"Discrete",NA,NA,NA
"483",33,"Sad","Moderate","The Portait of a Lady",10,1,2,1,5,2,"Female",24,2,"Discrete",NA,NA,NA
"484",34,"Sad","Moderate","Big Fish",10,1,1,6,1,4,"Female",24,2,"Discrete",NA,NA,NA
"485",35,"Sad","Moderate","Man of Galilee CD1",10,1,1,6,1,3,"Female",24,2,"Discrete",NA,NA,NA
"486",36,"Sad","High","Angel Heart",10,1,1,5,1,5,"Female",24,2,"Discrete",NA,NA,NA
"487",37,"Sad","High","Batman",10,1,5,1,5,1,"Female",24,2,"Discrete",NA,NA,NA
"488",38,"Sad","High","Dracula",10,1,4,1,4,1,"Female",24,2,"Discrete",NA,NA,NA
"489",39,"Sad","High","Shakespeare In Love",10,1,1,1,8,8,"Female",24,2,"Discrete",NA,NA,NA
"490",40,"Sad","High","The English Patient",10,1,1,4,1,8,"Female",24,2,"Discrete",NA,NA,NA
"491",41,"Tender","Moderate","Shine",10,1,1,1,2,5,"Female",24,2,"Discrete",NA,NA,NA
"492",42,"Tender","Moderate","Pride & Prejudice",10,1,1,1,5,8,"Female",24,2,"Discrete",NA,NA,NA
